,bank,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
14308,SCOTIABANK,It's a banking app and basic at that. They might want to look at what other banking apps can do & get some ideas,1,0,2405.0.0,2024-06-09 14:36:03,,
14309,SCOTIABANK,great,5,0,2405.0.0,2024-06-09 09:48:12,,
14310,SCOTIABANK,Can't login. Have we been hacked?,2,1,2405.0.0,2024-06-09 01:22:46,,
14311,SCOTIABANK,Barely ever loads. Always says error loading. Super annoying,1,0,2405.0.0,2024-06-09 00:59:05,,
14312,SCOTIABANK,"The app never works, app is always down. Very frustrating!",1,0,2405.0.0,2024-06-09 00:55:51,,
14313,SCOTIABANK,Can't open app since recent update,1,2,2405.0.0,2024-06-09 00:53:22,,
14314,SCOTIABANK,"You're telling me that one of the biggest banks in Canada can't have a properly functioning mobile banking app? I've seen small credit unions with better mobile banking for the love of Pete. Come on Scotiabank, get the app properly working. Spend some gosh darn money.",1,1,2405.0.0,2024-06-09 00:38:06,,
14315,SCOTIABANK,Love it! But today I can't log in the app or the website,5,1,2405.0.0,2024-06-09 00:16:58,,
14316,SCOTIABANK,Something went wrong,1,1,2405.0.0,2024-06-08 23:57:48,,
14317,SCOTIABANK,"Periodic difficulty logging in. Continuous error messages. App also doesn't do well with 2FA. For a bank that costs so much to use a debit card, you'd think they'd at least have an app that is reliable.",1,0,2405.0.0,2024-06-08 23:49:33,,
14318,SCOTIABANK,Application not working after recent Update. Bring more features and insights and budgeting features.,1,1,20.31.1,2024-06-08 23:45:27,,
14319,SCOTIABANK,App works half the time,1,0,2405.0.0,2024-06-08 23:33:21,,
14320,SCOTIABANK,Wish Scotia can implement open banking like in the UK,4,0,2405.0.0,2024-06-08 15:48:12,,
14321,SCOTIABANK,cool,5,0,2405.0.0,2024-06-08 14:36:18,,
14322,SCOTIABANK,"Being notified when card is used,",5,0,2404.0.0,2024-06-08 13:50:10,,
14323,SCOTIABANK,Bad ratings!?!? 🥶😈👎👎 Can No longer get acces on my S23 ULTRA!! 👎👎Phone lines BUSSY & Being FORCED TO UPDATE SO (0) ratings!!! 👎😈😱😭,1,1,2405.0.0,2024-06-08 13:39:09,,
14324,SCOTIABANK,Stop forcing bloody updates.,1,1,2405.0.0,2024-06-08 12:35:08,,
14325,SCOTIABANK,"Its horrible. Want me to update, hit yes and nothing happens. ONKY now I cannt getinto account.",1,1,2404.0.0,2024-06-08 12:32:29,,
14326,SCOTIABANK,2sv doesn't work,1,1,2405.0.0,2024-06-08 11:29:49,,
14327,SCOTIABANK,More updates will slow the device whether iPhone or android.,1,0,2402.0.0,2024-06-08 10:42:09,,
14328,SCOTIABANK,I would greatly appreciate having the option to update or not to. I don't like to be forced to do what I don't want to do.,1,0,2404.0.0,2024-06-08 10:15:12,,
14329,SCOTIABANK,Taking me in loops,1,0,2404.0.0,2024-06-08 10:10:33,,
14330,SCOTIABANK,"seems like it was written by a 11y/o.. absolute garbage of an app. half of it doesn't work and the other half lies to you. the problems this app has caused me, plus the garbage policies of Scotia makes me want to switch banks. if I were to be able to leave a 0 star I would still be to kind.",1,0,2405.0.0,2024-06-08 04:29:50,,
14332,SCOTIABANK,Very protective and good service. Easy activation,5,0,2404.0.0,2024-06-07 23:59:38,,
14333,SCOTIABANK,Good customer service.,5,0,2404.0.0,2024-06-07 22:12:02,,
14334,SCOTIABANK,Great,5,0,2405.0.0,2024-06-07 19:26:10,,
14335,SCOTIABANK,best bank app yet,5,0,2405.0.0,2024-06-07 17:10:54,,
14336,SCOTIABANK,Scotiabank's insistence on using this app for verification sucks. I've been locked out of my account more than once,1,1,2405.0.0,2024-06-07 17:06:28,,
14337,SCOTIABANK,Don'tDon't know yet haven't,4,0,2404.0.0,2024-06-07 16:09:20,,
14338,SCOTIABANK,"Miss my tellers, but it sure saves time.",4,0,2405.0.0,2024-06-07 11:59:31,,
14339,SCOTIABANK,Awesome app,5,0,2405.0.0,2024-06-07 00:24:54,,
14340,SCOTIABANK,I'd say the app works about 60%. Is not being able to do your banking 40% of the time an acceptable rate?,2,1,2404.0.0,2024-06-06 22:47:22,,
14341,SCOTIABANK,"Fast and easy to use, however the website is often down due to maintenance. If you're trying access the I trade promotion, Good luck it doesn't work.",2,0,2405.0.0,2024-06-06 22:02:24,,
14342,SCOTIABANK,Very easy and smooth to you,5,0,2401.1.1,2024-06-06 17:41:01,,
14343,SCOTIABANK,"I hate Scotiabank's verification, never works",2,0,2402.0.0,2024-06-06 12:56:44,,
14344,SCOTIABANK,"It's fine, it's a banking app. It does what it's supposed to and works most of the time. I would change a few things in the layout. I find it annoying that it shows my total balance of all accounts at the top, because I keep thinking it's my chequing account balance and tapping on it to see my transaction history. An option to toggle the total balance on or off would be nice.",4,13,2405.0.0,2024-06-06 12:12:40,,
14345,SCOTIABANK,fast and easy to make transfer,4,0,2404.0.0,2024-06-06 09:04:33,,
14346,SCOTIABANK,Can't sign in. Does not work with my finger print.,1,1,2405.0.0,2024-06-06 01:06:57,,
14347,SCOTIABANK,good bank,5,0,2404.0.0,2024-06-05 18:32:39,,
14348,SCOTIABANK,Doesn't work. Not getting notifications.,1,0,2404.0.0,2024-06-05 13:37:50,,
14349,SCOTIABANK,Scotia is such a lovely bank. I have been loving my experience since I started using it,5,0,2404.0.0,2024-06-05 10:53:37,,
14350,SCOTIABANK,App is the worst bank app. Always ann error. Very dysfunctional,1,0,2404.0.0,2024-06-05 09:46:48,,
14352,SCOTIABANK,recent updates make it more informative. some bugs still need to be worked out such as log in issues.,4,0,2404.0.0,2024-06-04 04:49:16,,
14353,SCOTIABANK,excellent,4,0,2404.0.0,2024-06-03 20:45:33,,
14354,SCOTIABANK,It doesn't work the majority of the time,3,0,2404.0.0,2024-06-03 20:26:36,,
14355,SCOTIABANK,Worst company every to deal with 28 yes I mess up once and cost me 700 that I don't have and the tellers are useless,1,0,2404.0.0,2024-06-03 15:09:14,,
14356,SCOTIABANK,single one time e transfer option needed,3,1,2404.0.0,2024-06-03 13:34:45,,
14357,SCOTIABANK,so many bugs they need to fix,1,0,2404.0.0,2024-06-03 13:13:47,,
14358,SCOTIABANK,👍 bank,5,0,2404.0.0,2024-06-03 12:53:55,,
14359,SCOTIABANK,best bank ever....40 yrs dealing with them,5,0,2404.0.0,2024-06-03 11:42:19,,
14360,SCOTIABANK,great,5,0,2404.0.0,2024-06-02 21:11:58,,
14361,SCOTIABANK,It is really simple to use,5,0,2404.0.0,2024-06-02 17:46:40,,
14362,SCOTIABANK,better than atbs app by a longshot,4,0,2404.0.0,2024-06-02 16:28:15,,
14363,SCOTIABANK,great!,4,0,2403.0.0,2024-06-02 15:06:08,,
14364,SCOTIABANK,I don't want anybody to see anything about me or my personal info!!!!!,1,0,2404.0.0,2024-06-02 12:30:49,,
14365,SCOTIABANK,"Works great, with 2 step Verification!!!",5,0,2404.0.0,2024-06-01 20:51:33,,
14366,SCOTIABANK,Hardly usable. Not user friendly whatsoever.,1,0,2404.0.0,2024-06-01 19:22:34,,
14367,SCOTIABANK,"forced over to the app because the website continuously won't let me log on without a Auth code, which never actually gets sent. and of course when you try to reset that whole thing, the account locks you out which gives you the fun of giving your info to someone in India and hope they understand the situation enough to resolve it. the app itself works well most of the time but have also experienced the same problem at login. So for the combined experience, even 2 stars is a bit of a gift.",2,2,2404.0.0,2024-06-01 19:16:26,,
14368,SCOTIABANK,Best in Canada. I just need them to give me some points to shop. lol,5,0,2404.0.0,2024-06-01 18:24:32,,
14369,SCOTIABANK,"2 step verification does not work and is an absolute pain to use. Why make me set up a password just to login to my password protected bank account on my own phone? Absolutely ridiculous. Also, GET RID OF PROMOTIONZS IN THE APP. I DO NOT WANT TO SEE ADS FOR BUNDLING INSURANCE ETC IN MY BANKING APP. IT SHOULD BE FREE OF ADS AS SCOTIABANK MAKES MONEY FROM ITS CLIENTS. WHY ARE WE SEEING ANY ""OFFERS"" OF ANY KIND?",1,1,20.4.0,2024-06-01 17:09:18,,
14370,SCOTIABANK,awesome app 👍👍,4,0,2404.0.0,2024-06-01 16:26:15,,
14371,SCOTIABANK,Exceptional Service and Amazing App,5,0,2404.0.0,2024-06-01 14:56:14,,
14372,SCOTIABANK,I love ❤️ the good service you guys are providing,5,0,2404.0.0,2024-06-01 10:22:54,,
14373,SCOTIABANK,"Like all the others posted with negative reviews, I too have the same experience. Always frustrating and can never get through the 2 steps verification. I understand this new verification is to make it more secure for legitimate users, but everytime I tried to access my online account, it takes me signing in over and over again to reset the 2 steps verification and it just doesn't work.",1,7,2404.0.0,2024-05-31 22:33:27,,
14374,SCOTIABANK,"Banks should work for the people, not profit off of them. We need change.",1,0,2404.0.0,2024-05-31 20:59:30,,
14376,SCOTIABANK,this stupid app never works I'm ready to switch banks!!,1,0,2404.0.0,2024-05-31 12:38:04,,
14377,SCOTIABANK,Service on top.,5,0,2404.0.0,2024-05-31 11:31:38,,
14378,SCOTIABANK,"only account I use for financial matters, always professional.",5,0,2404.0.0,2024-05-31 11:18:40,,
14379,SCOTIABANK,very easy to navigate and use,5,0,2404.0.0,2024-05-31 11:13:24,,
14380,SCOTIABANK,great app! does as intended!,5,0,2404.0.0,2024-05-31 11:03:44,,
14381,SCOTIABANK,👍🏽,4,0,2404.0.0,2024-05-31 08:03:00,,
14382,SCOTIABANK,it's been great 👍 no problems so far.,4,0,2404.0.0,2024-05-31 03:01:13,,
14383,SCOTIABANK,Nogood,2,0,2404.0.0,2024-05-30 12:50:13,,
14384,SCOTIABANK,the fact that I have to have a lock on my phone pisses me off,3,0,2404.0.0,2024-05-30 10:17:25,,
14385,SCOTIABANK,Very god,5,0,2404.0.0,2024-05-30 09:56:50,,
14386,SCOTIABANK,It's ok sometimes most of the time it's a fairly bad experience,2,0,2404.0.0,2024-05-30 06:20:09,,
14387,SCOTIABANK,"There's multiple problems; it regularly struggles to log in, saying ""there was an issue logging in"" and then closes itself. And even if I do get logged in, it will randomly just not show accurate account balances and will struggle to achieve anything.",2,0,2404.0.0,2024-05-30 04:09:29,,
14388,SCOTIABANK,"awesome app , awesome Bank",5,0,2404.0.0,2024-05-30 03:37:01,,
14389,SCOTIABANK,works well when everything is on though occasionally my accounts disappear which is a little unnerving,3,0,2404.0.0,2024-05-29 22:42:48,,
14390,SCOTIABANK,I was very impressed with the service I received tonight after getting locked out of my bank account,5,0,2404.0.0,2024-05-29 21:56:42,,
14391,SCOTIABANK,locking up frequently,1,0,2404.0.0,2024-05-29 18:36:31,,
14392,SCOTIABANK,"Horrible, confusing app, keeps redirecting me to 2 step verification, Highly disrecommended",1,0,2404.0.0,2024-05-29 15:35:51,,
14393,SCOTIABANK,confusing for first time users,2,0,2404.0.0,2024-05-29 14:56:07,,
14395,SCOTIABANK,love it and it helps me a lot,5,0,2404.0.0,2024-05-29 07:29:12,,
14398,SCOTIABANK,"This app is the single most unreliable app I've ever used. Heaven forbid I had to transfer funds from my savings , to my chequing account in a hurry only for the app to fail and make me look like a moron several times. This app is garbage and it's making me strongly consider changing banks altogether.",1,0,2403.0.0,2024-05-29 00:09:32,,
14399,SCOTIABANK,"Doesn't work half the time. Always says unavailable when you need to move money around the most. Today it asks for fingerprint, you put it in then it freezes to a white screen",1,0,2404.0.0,2024-05-28 23:51:04,,
14401,SCOTIABANK,Fingerprint sensor issues,1,0,2404.0.0,2024-05-28 23:14:51,,
14402,SCOTIABANK,can't verify any card with Google Wallet,1,0,2404.0.0,2024-05-28 23:13:37,,
14403,SCOTIABANK,Asks me to unlock with my fingerprint. Then asks me again and it just shows a white screen after.,1,0,2404.0.0,2024-05-28 22:42:38,,
14404,SCOTIABANK,"Issues sending my son his allowance and belated birthday gift via e-transfer (March & April). Tried using app (again today and the web as well as visiting branch). Oops, sorry something went wrong!!! Hopefully it will be rectified by the next monthly payment, on the 28th of June. Thx",3,0,2404.0.0,2024-05-28 21:47:43,,
14405,SCOTIABANK,site works well,4,0,2404.0.0,2024-05-28 18:34:50,,
14406,SCOTIABANK,"Decent app, when it works. Far from decent company though.",1,1,2404.0.0,2024-05-28 15:30:42,,
14407,SCOTIABANK,Best bank I ever had & easy to deal with. Thank you Scotiabank team..,5,0,2404.0.0,2024-05-28 12:08:41,,
14408,SCOTIABANK,"Straight forward use of tools, user friendly. Gets job done. Makes online banking and day-to-day banking much more efficient.",5,1,2404.0.0,2024-05-28 06:34:22,,
14409,SCOTIABANK,"I hate this app, I hate Scotia Bank forcing me use the app instead of letting me do online banking. I hate having to use the app for your stupid 2fa verification.",1,0,2404.0.0,2024-05-27 23:46:16,,
14410,SCOTIABANK,Nancy problems,2,0,2404.0.0,2024-05-27 14:44:58,,
14411,SCOTIABANK,two step is buggy,1,0,2404.0.0,2024-05-27 14:13:08,,
14412,SCOTIABANK,Easy to use,5,0,2404.0.0,2024-05-27 12:39:01,,
14413,SCOTIABANK,not too pretty bad👍,4,0,2404.0.0,2024-05-27 09:45:07,,
14414,SCOTIABANK,this app is so convuluted and confusing,1,0,2404.0.0,2024-05-26 15:36:51,,
14415,SCOTIABANK,signing in is super annoying with the code!,4,0,2401.1.1,2024-05-26 09:19:04,,
14416,SCOTIABANK,great application.,5,0,2401.1.1,2024-05-25 23:43:48,,
14417,SCOTIABANK,Added an extra step to the login that hasn't been activated. One star for the BS.,1,0,2404.0.0,2024-05-25 21:00:50,,
14418,SCOTIABANK,easy bank to deal with.,5,0,2404.0.0,2024-05-24 21:36:31,,
14419,SCOTIABANK,"When it works, it's great. However, depositing a cheque feels like trying to pull teeth from an angry bobcat. It doesn't matter what you do, the app always tells you that the amount you've typed in and the amount on the cheque are different. Even if they're the same.",3,0,2404.0.0,2024-05-24 20:56:18,,
